entry_id,user_id,contest_id,entry_time,entry_fee,bonus_funds_used,cash_used,payout_amount,status
447,1618,374,2025-01-25 13:07:43,25,0,25,0,completed
448,2841,318,2024-12-06 08:40:06,10,0,10,0,completed
449,2601,26,2024-10-16 17:02:57,5,0,5,10,completed
450,92,205,2024-09-07 17:11:36,50,0,50,0,completed
451,3886,103,2024-12-14 02:17:07,50,0,50,100,completed
452,2275,447,2024-11-14 04:34:39,5,0,5,0,completed
453,1284,123,2025-01-28 00:53:43,10,0,10,0,completed
454,2427,237,2024-09-25 02:20:00,50,0,50,0,completed
455,979,164,2024-09-03 10:46:47,20,20,0,0,completed
456,4203,445,2025-01-20 04:33:34,20,20,0,20,cancelled
457,4751,182,2024-10-04 04:17:11,100,0,100,0,completed
458,729,319,2025-01-26 22:39:48,50,0,50,0,completed
459,254,65,2024-11-10 12:56:18,10,10,0,10,cancelled
460,4279,217,2025-01-07 21:26:50,5,0,5,0,completed
461,845,497,2024-09-19 00:02:30,20,0,20,0,completed
462,4094,400,2024-11-08 07:27:25,25,25,0,125,completed
463,820,74,2024-09-20 15:20:54,25,0,25,0,completed
464,65,144,2024-09-30 09:30:09,50,0,50,0,completed
465,1434,255,2025-01-07 10:12:21,5,0,5,0,completed
466,1001,218,2024-11-21 07:14:05,50,25,25,0,completed
467,3881,104,2025-01-09 15:42:39,20,0,20,0,completed
468,263,205,2024-09-07 22:56:03,50,50,0,0,completed
469,681,441,2024-11-13 23:54:31,50,0,50,0,completed
470,109,331,2024-10-02 05:21:07,100,0,100,0,completed
471,3200,119,2024-10-19 21:19:37,50,0,50,250,completed
472,4071,104,2025-01-09 15:22:20,20,0,20,200,completed
473,2383,480,2024-09-03 08:33:23,100,0,100,1000,completed
474,612,161,2024-11-23 13:11:22,20,20,0,0,completed
475,319,266,2024-12-30 18:00:59,5,0,5,0,completed
476,3815,129,2024-10-11 12:28:22,25,0,25,0,completed
477,4713,150,2025-01-21 11:04:24,25,0,25,0,completed
478,1633,372,2024-09-12 02:56:28,50,0,50,75.0,completed
479,1561,483,2024-11-13 17:38:46,50,0,50,250,completed
480,2201,115,2024-11-24 08:25:59,25,25,0,0,completed
481,1057,223,2025-01-23 00:57:47,20,0,20,400,completed
482,1890,245,2024-11-13 18:00:54,10,0,10,0,completed
483,1679,138,2024-12-04 02:23:34,25,0,25,0,completed
484,1339,430,2024-11-06 08:49:45,10,0,10,0,completed
485,1697,171,2025-01-21 22:58:23,20,0,20,0,completed
486,1374,235,2025-01-02 08:23:34,10,0,10,0,completed
487,307,249,2024-10-19 02:37:51,20,0,20,0,completed
488,382,475,2024-09-21 18:58:40,100,0,100,0,completed
489,2510,182,2024-10-04 05:06:48,100,0,100,0,completed
490,2608,137,2025-01-14 06:44:12,10,0,10,0,completed
491,568,232,2024-09-09 01:26:45,25,0,25,0,completed
492,4822,124,2025-01-28 07:11:29,10,0,10,0,completed
493,4353,458,2025-01-08 00:23:15,20,0,20,0,completed
494,53,443,2024-10-12 18:12:37,50,10,40,50,cancelled
495,2589,319,2025-01-26 11:03:45,50,0,50,0,completed
496,3880,477,2024-12-17 05:39:54,50,25,25,0,completed
497,318,450,2024-10-08 02:05:47,10,0,10,10,cancelled
498,916,491,2025-01-12 21:26:51,50,0,50,50,cancelled
499,3781,80,2024-12-03 01:10:41,25,0,25,0,completed
500,1247,421,2024-11-08 23:18:58,25,0,25,0,completed
501,3298,150,2025-01-21 14:15:11,25,0,25,0,completed
502,1063,270,2024-10-16 21:03:17,20,0,20,0,completed
503,4240,185,2024-10-26 09:13:33,50,50,0,0,completed
504,733,178,2024-09-26 01:07:50,5,0,5,10,completed
505,4998,399,2024-11-29 16:10:40,25,0,25,0,completed
506,683,335,2024-12-23 11:07:21,20,0,20,0,completed
507,3849,171,2025-01-21 14:14:33,20,20,0,0,completed
508,2211,324,2024-11-18 10:41:53,5,0,5,0,completed
509,1492,485,2024-10-13 18:05:01,20,0,20,0,completed
510,390,469,2024-09-12 14:09:36,5,0,5,0,completed
511,3763,378,2025-01-02 00:00:49,25,0,25,25,cancelled
512,376,297,2024-09-21 19:36:29,5,0,5,5,cancelled
513,4384,493,2024-11-27 01:07:50,20,0,20,0,completed
514,2724,116,2024-11-26 08:52:24,5,5,0,0,completed
515,3196,320,2024-10-17 21:00:05,100,0,100,2000,completed
516,589,19,2024-09-20 14:45:31,20,0,20,0,completed
517,3989,282,2025-01-25 00:36:49,5,5,0,5,cancelled
518,4201,220,2024-11-27 22:28:13,100,0,100,300,completed
519,2452,72,2024-12-11 19:54:25,100,0,100,1000,completed
520,4250,314,2024-10-04 14:35:53,100,0,100,0,completed
521,144,252,2024-11-30 20:42:55,100,0,100,0,completed
522,4754,293,2024-09-07 22:54:23,100,0,100,0,completed
523,4967,452,2024-10-01 13:56:53,100,0,100,0,completed
524,4329,458,2025-01-08 08:41:25,20,0,20,0,completed
525,1387,218,2024-11-21 10:19:09,50,0,50,500,completed
526,4688,466,2024-09-29 06:19:14,100,0,100,0,completed
527,3674,114,2024-11-24 17:16:34,50,25,25,0,completed
528,3668,384,2024-09-16 07:01:05,50,0,50,0,completed
529,396,273,2024-09-26 13:38:53,25,0,25,37.5,completed
530,2790,494,2024-08-31 21:55:31,100,50,50,150.0,completed
531,3383,481,2024-11-11 03:17:59,5,5,0,0,completed
532,1280,40,2024-09-06 00:54:37,10,0,10,0,completed
533,983,206,2024-11-24 20:21:33,5,5,0,10,completed
534,1739,76,2024-10-02 13:25:47,5,5,0,0,completed
535,1307,327,2024-11-21 08:33:43,50,0,50,1000,completed
536,76,218,2024-11-21 05:55:12,50,0,50,0,completed
537,2505,185,2024-10-25 09:44:45,50,50,0,0,completed
538,4976,390,2024-12-12 05:30:34,5,0,5,0,completed
539,876,309,2024-09-07 23:36:21,5,0,5,0,completed
540,883,275,2024-10-25 14:36:46,100,0,100,0,completed
541,4251,190,2025-01-25 04:40:22,20,0,20,0,completed
542,840,488,2024-11-16 18:00:34,50,0,50,0,completed
543,2701,138,2024-12-05 00:52:12,25,10,15,0,completed
544,4973,249,2024-10-17 22:42:16,20,0,20,0,completed
545,3157,250,2024-11-07 10:18:40,5,0,5,,completed
546,3113,56,2024-12-08 01:08:21,50,0,50,0,completed
547,3111,347,2024-12-05 06:36:41,5,5,0,0,completed
548,205,276,2024-09-21 10:57:53,10,0,10,0,completed
549,581,57,2025-01-07 18:43:28,10,0,10,0,completed
550,1530,394,2025-01-09 10:17:20,10,0,10,0,completed
551,3438,331,2024-10-01 15:25:19,100,0,100,0,completed
552,3356,112,2024-11-26 07:15:05,100,0,100,0,completed
553,2822,248,2025-01-10 23:08:42,5,5,0,0,completed
554,2311,178,2024-09-25 20:19:29,5,0,5,0,completed
555,2822,288,2024-10-24 22:53:19,50,5,45,0,completed
556,4085,198,2024-11-15 02:43:29,5,0,5,0,completed
557,1847,156,2024-12-17 05:21:05,10,0,10,0,completed
558,3663,121,2024-11-05 12:18:22,10,0,10,10,cancelled
559,677,294,2024-09-16 16:29:52,100,0,100,0,completed
560,3021,128,2024-12-20 21:05:25,5,0,5,0,completed
561,2666,103,2024-12-15 11:44:07,50,0,50,0,completed
562,2218,465,2024-10-14 04:24:29,20,0,20,0,completed
563,2078,428,2024-10-27 12:56:25,10,10,0,10,cancelled
564,3373,291,2024-11-23 03:39:29,50,0,50,0,completed
565,1047,270,2024-10-15 19:37:30,20,20,0,0,completed
566,3815,325,2024-09-26 16:39:07,20,0,20,20,cancelled
567,1901,20,2024-10-24 14:41:22,100,0,100,100,cancelled
568,371,134,2024-09-19 14:58:05,20,0,20,0,completed
569,4632,328,2024-10-23 21:53:53,5,0,5,0,completed
570,1007,135,2024-10-23 07:35:40,5,5,0,0,completed
571,254,50,2024-12-08 14:26:44,100,40,60,0,completed
572,2729,308,2024-12-22 13:49:32,25,25,0,0,completed
573,589,442,2024-12-31 12:14:47,50,0,50,0,completed
574,598,306,2024-09-12 11:18:08,5,0,5,0,completed
575,2186,130,2024-10-22 12:38:17,5,0,5,5,cancelled
576,4483,294,2024-09-16 06:32:08,100,10,90,0,completed
577,3787,388,2024-11-23 11:58:16,10,0,10,15.0,completed
578,178,264,2024-12-17 03:53:15,5,0,5,0,completed
579,3999,457,2024-08-31 10:27:43,10,0,10,0,completed
580,2541,452,2024-10-01 18:43:57,100,100,0,2000,completed
581,2442,375,2025-01-11 02:15:57,100,0,100,0,completed
582,4689,359,2024-12-10 17:30:04,20,10,10,0,completed
583,4964,7,2024-10-31 19:07:09,20,0,20,0,completed
584,3545,358,2024-12-12 23:44:52,10,0,10,0,completed
585,3166,90,2024-10-10 20:20:01,25,0,25,250,completed
586,2192,45,2024-11-24 05:51:43,20,0,20,60,completed
587,683,237,2024-09-25 16:11:24,50,0,50,0,completed
588,837,105,2025-01-25 03:56:33,20,20,0,20,cancelled
589,2124,40,2024-09-05 19:21:20,10,0,10,0,completed
590,2202,61,2024-10-09 01:07:32,20,0,20,0,completed
591,4281,449,2025-01-06 22:21:01,50,0,50,0,completed
592,4527,246,2025-01-21 01:04:03,20,20,0,0,completed
593,4599,402,2025-01-27 23:15:48,10,0,10,0,completed
594,1706,481,2024-11-11 01:26:20,5,0,5,0,completed
595,1139,186,2024-12-12 23:53:25,10,0,10,10,cancelled
596,2405,352,2024-10-14 10:07:07,25,0,25,75,completed
597,2695,232,2024-09-08 00:39:40,25,10,15,0,completed
598,3614,487,2024-09-19 20:17:17,50,10,40,0,completed
599,2952,411,2024-11-27 11:00:38,100,50,50,0,completed
600,1461,292,2024-10-13 19:49:19,100,0,100,150.0,completed
601,4416,408,2024-10-25 09:11:07,25,0,25,0,completed
602,1453,9,2024-10-30 04:00:07,20,0,20,0,completed
603,4743,217,2025-01-06 21:04:10,5,0,5,0,completed
604,1899,88,2024-10-05 06:10:20,5,0,5,5,cancelled
605,4488,465,2024-10-14 06:12:46,20,0,20,0,completed
606,1127,69,2024-12-25 14:01:56,20,20,0,400,completed
607,2096,411,2024-11-27 08:00:42,100,0,100,0,completed
608,2551,53,2025-01-14 22:35:59,10,0,10,0,completed
609,3126,318,2024-12-07 16:02:27,10,0,10,0,completed
610,2557,260,2024-09-30 06:19:38,5,0,5,0,completed
611,2250,46,2024-12-11 13:31:02,10,0,10,0,completed
612,2418,352,2024-10-14 02:53:30,25,0,25,0,completed
613,1197,500,2024-09-24 06:23:17,20,0,20,0,completed
614,2107,248,2025-01-10 15:38:16,5,0,5,0,completed
615,797,37,2025-01-08 18:39:04,5,5,0,100,completed
616,3201,23,2024-12-18 23:51:50,100,0,100,1000,completed
617,561,223,2025-01-23 15:43:55,20,0,20,0,completed
618,1060,367,2024-12-29 00:51:44,100,0,100,500,completed
619,3890,102,2024-09-24 04:26:34,100,50,50,0,completed
620,4531,366,2025-01-21 03:11:21,20,0,20,20,cancelled
621,545,5,2024-12-17 00:39:34,5,0,5,25,completed
622,2703,215,2024-10-31 15:00:29,25,25,0,0,completed
623,1692,115,2024-11-24 12:06:11,25,25,0,0,completed
624,537,76,2024-10-01 15:39:03,5,0,5,0,completed
625,3073,429,2024-09-17 13:29:34,100,0,100,0,completed
626,1589,417,2024-11-13 21:54:19,20,0,20,0,completed
627,4848,11,2024-11-19 15:45:04,50,0,50,0,completed
628,1718,263,2025-01-01 13:38:49,10,0,10,0,completed
629,4989,194,2024-11-03 14:24:25,10,0,10,0,completed
630,844,108,2025-01-26 08:50:55,5,0,5,7.5,completed
631,4663,185,2024-10-25 17:53:05,50,25,25,1000,completed
632,4650,13,2024-11-05 19:50:10,5,0,5,10,completed
633,2554,143,2024-12-31 14:09:32,10,10,0,0,completed
634,2821,37,2025-01-08 10:01:22,5,0,5,0,completed
635,1489,230,2024-09-18 10:31:02,10,0,10,0,completed
636,1806,390,2024-12-11 06:15:03,5,0,5,15,completed
637,3353,485,2024-10-14 21:09:39,20,0,20,0,completed
638,3559,423,2024-10-29 11:44:31,5,0,5,0,completed
639,4212,90,2024-10-11 07:22:26,25,0,25,50,completed
640,4394,20,2024-10-24 22:26:17,100,10,90,100,cancelled
641,1649,355,2025-01-23 08:39:27,50,0,50,0,completed
642,804,422,2024-11-30 14:18:40,50,0,50,0,completed
643,3545,496,2024-12-06 18:44:43,20,0,20,400,completed
644,315,449,2025-01-07 04:05:55,50,0,50,0,completed
645,506,290,2024-11-18 23:17:21,50,0,50,0,completed
646,4029,279,2024-09-29 10:01:12,10,10,0,0,completed
647,410,131,2024-10-07 03:41:04,20,0,20,0,completed
648,3349,69,2024-12-26 11:45:00,20,0,20,0,completed
649,3986,209,2025-01-04 06:04:54,100,0,100,0,completed
650,1199,292,2024-10-14 08:28:35,100,0,100,0,completed
651,4568,408,2024-10-23 21:11:54,25,0,25,0,completed
652,1154,279,2024-09-27 20:31:21,10,0,10,50,completed
653,3998,324,2024-11-19 00:20:59,5,0,5,0,completed
654,948,493,2024-11-26 13:20:04,20,0,20,0,completed
655,4191,281,2024-10-11 22:01:53,50,0,50,0,completed
656,3477,117,2024-10-11 21:54:04,50,0,50,0,completed
657,2246,338,2024-09-11 05:18:53,10,0,10,0,completed
658,3237,125,2024-09-29 04:53:15,10,0,10,0,completed
659,1480,466,2024-09-30 07:58:52,100,10,90,1000,completed
660,3899,494,2024-09-01 19:06:42,100,0,100,0,completed
661,3760,9,2024-10-29 23:44:02,20,20,0,0,completed
662,2995,5,2024-12-17 02:43:37,5,0,5,0,completed
663,43,146,2024-10-23 05:30:29,20,0,20,0,completed
664,3877,486,2024-09-26 08:52:30,5,0,5,5,cancelled
665,2605,469,2024-09-12 13:33:28,5,0,5,0,completed
666,3246,131,2024-10-05 21:59:46,20,20,0,0,completed
667,2944,235,2025-01-01 00:07:22,10,0,10,0,completed
668,572,317,2024-09-02 05:50:24,100,0,100,0,completed
669,4973,288,2024-10-24 09:57:27,50,0,50,0,completed
670,2177,476,2025-01-07 00:56:02,100,0,100,0,completed
671,624,388,2024-11-23 22:39:09,10,0,10,0,completed
672,364,403,2024-10-08 17:06:17,25,0,25,0,completed
673,1682,345,2024-09-06 01:04:58,5,0,5,0,completed
674,2717,114,2024-11-25 03:52:15,50,0,50,0,completed
675,4043,429,2024-09-17 15:17:41,100,10,90,0,completed
676,706,334,2025-01-02 19:46:49,20,0,20,0,completed
677,4001,429,2024-09-17 03:38:20,100,0,100,0,completed
678,697,339,2024-12-11 08:27:13,100,0,100,0,completed
679,4751,459,2024-10-09 00:19:10,50,0,50,0,completed
680,4967,476,2025-01-07 21:33:15,100,0,100,0,completed
681,4955,495,2025-01-04 15:43:23,25,0,25,500,completed
682,3066,402,2025-01-27 00:21:08,10,0,10,0,completed
683,780,434,2024-11-19 15:05:29,25,25,0,25,cancelled
684,3605,267,2024-12-02 13:23:14,100,0,100,0,completed
685,3290,350,2024-10-07 04:05:31,10,0,10,10,cancelled
686,322,276,2024-09-22 04:29:25,10,0,10,50,completed
687,4710,405,2024-10-09 18:35:51,100,10,90,150.0,completed
688,94,344,2024-09-01 17:31:20,100,0,100,1000,completed
689,4635,466,2024-09-29 23:42:10,100,0,100,0,completed
690,2832,231,2025-01-18 13:53:23,100,0,100,0,completed
691,197,271,2024-11-10 16:55:51,25,0,25,0,completed
692,3219,20,2024-10-23 18:58:39,100,0,100,,cancelled
693,3353,65,2024-11-11 20:22:24,10,0,10,10,cancelled
694,3508,26,2024-10-17 05:04:26,5,0,5,,completed
695,4932,341,2024-09-15 14:52:29,100,0,100,100,cancelled
696,4070,180,2025-01-06 14:33:34,10,10,0,0,completed
697,957,461,2025-01-02 11:58:22,5,0,5,0,completed
698,4109,321,2024-10-16 19:44:56,10,10,0,30,completed
699,3705,264,2024-12-17 00:10:10,5,0,5,0,completed
700,2594,272,2024-09-21 16:02:47,25,0,25,0,completed
701,4415,356,2025-01-04 08:42:43,5,5,0,5,cancelled
702,3183,386,2024-10-09 03:26:47,5,0,5,15,completed
703,3468,306,2024-09-11 05:36:04,5,0,5,0,completed
704,1625,292,2024-10-13 22:12:54,100,100,0,0,completed
705,4344,352,2024-10-13 04:35:12,25,0,25,0,completed
706,4348,246,2025-01-20 06:00:44,20,0,20,0,completed
707,3733,35,2024-09-30 10:09:55,10,0,10,0,completed
708,2796,233,2024-10-05 22:31:25,10,10,0,0,completed
709,2136,207,2025-01-07 07:27:55,20,0,20,0,completed
710,1470,6,2025-01-10 04:33:57,20,0,20,20,cancelled
711,2983,443,2024-10-14 03:10:41,50,50,0,50,cancelled
712,1078,498,2024-11-01 04:44:45,25,0,25,0,completed
713,3435,486,2024-09-25 21:08:54,5,0,5,5,cancelled
714,3232,234,2024-10-05 17:19:12,25,0,25,0,completed
715,3645,318,2024-12-06 19:39:51,10,10,0,0,completed
716,2256,37,2025-01-07 10:59:54,5,0,5,0,completed
717,1098,260,2024-09-30 08:09:53,5,0,5,0,completed
718,1355,32,2024-10-18 12:40:20,10,0,10,10,cancelled
719,546,486,2024-09-25 10:37:11,5,0,5,5,cancelled
720,3974,438,2024-11-18 17:01:12,50,0,50,0,completed
721,55,174,2024-11-21 01:44:46,10,0,10,0,completed
722,4722,361,2025-01-14 23:56:07,10,0,10,0,completed
723,3237,184,2024-10-15 06:06:19,10,0,10,0,completed
724,2363,472,2025-01-15 15:27:12,10,10,0,10,cancelled
725,4003,450,2024-10-07 19:54:23,10,0,10,10,cancelled
726,4987,241,2024-12-27 18:22:47,25,0,25,0,completed
727,479,109,2024-11-01 08:28:16,20,0,20,0,completed
728,4308,153,2024-12-06 19:30:22,10,0,10,30,completed
729,156,5,2024-12-16 04:07:16,5,0,5,0,completed
730,4659,376,2024-10-19 02:40:15,10,0,10,0,completed
731,2895,138,2024-12-03 08:38:38,25,0,25,0,completed
732,1434,472,2025-01-15 14:04:13,10,0,10,10,cancelled
733,4568,466,2024-09-30 21:47:21,100,0,100,0,completed
734,2650,303,2024-09-17 09:14:58,100,50,50,0,completed
735,3449,89,2024-10-13 08:08:21,50,0,50,50,cancelled
736,1633,230,2024-09-18 08:26:53,10,0,10,0,completed
737,2596,488,2024-11-16 06:46:34,50,0,50,0,completed
738,4671,119,2024-10-20 17:42:00,50,0,50,0,completed
739,4333,245,2024-11-12 06:38:48,10,0,10,0,completed
740,1015,239,2024-10-27 15:07:39,100,0,100,0,completed
741,1693,345,2024-09-04 08:52:22,5,0,5,0,completed
742,4584,475,2024-09-21 10:29:11,100,0,100,0,completed
743,4963,160,2024-10-23 22:35:27,25,0,25,25,cancelled
744,4916,338,2024-09-11 14:27:54,10,0,10,0,completed
745,3849,94,2024-12-14 19:18:32,10,10,0,30,completed
746,251,320,2024-10-17 15:46:28,100,0,100,0,completed
747,1038,271,2024-11-10 11:57:25,25,0,25,0,completed
748,286,291,2024-11-24 09:31:57,50,0,50,0,completed
749,1274,176,2024-11-23 18:28:04,20,0,20,0,completed
750,2042,158,2024-12-17 06:08:18,100,0,100,0,completed
751,807,76,2024-10-01 12:20:52,5,0,5,0,completed
752,3957,277,2024-10-12 04:44:51,50,0,50,0,completed
753,3545,263,2025-01-01 19:27:28,10,0,10,0,completed
754,2990,422,2024-11-29 07:03:20,50,0,50,0,completed
755,4249,144,2024-09-30 15:15:24,50,0,50,0,completed
756,2418,125,2024-09-30 22:35:58,10,0,10,0,completed
757,3430,136,2024-11-14 08:10:22,20,0,20,30.0,completed
758,2362,288,2024-10-23 16:39:54,50,0,50,0,completed
759,2039,402,2025-01-27 13:30:09,10,0,10,100,completed
760,1989,405,2024-10-10 10:42:06,100,0,100,0,completed
761,3481,328,2024-10-23 02:25:51,5,0,5,0,completed
762,2461,402,2025-01-27 20:28:42,10,0,10,0,completed
763,1553,276,2024-09-22 21:25:56,10,10,0,0,completed
764,1522,46,2024-12-11 19:22:05,10,10,0,0,completed
765,2736,245,2024-11-13 01:03:23,10,0,10,0,completed
766,1417,395,2024-12-11 14:36:28,20,0,20,0,completed
767,626,55,2024-10-24 16:41:15,20,0,20,30.0,completed
768,2222,270,2024-10-16 20:42:24,20,0,20,40,completed
769,1345,488,2024-11-15 05:14:03,50,0,50,0,completed
770,3592,287,2024-10-24 21:07:25,100,0,100,0,completed
771,392,188,2024-10-23 08:33:45,5,0,5,0,completed
772,4561,493,2024-11-26 16:22:58,20,0,20,0,completed
773,3896,129,2024-10-11 22:52:20,25,0,25,0,completed
774,4177,193,2024-09-02 17:34:30,5,0,5,0,completed
775,1156,82,2024-09-26 12:09:46,10,0,10,0,completed
776,2535,250,2024-11-07 04:35:13,5,0,5,0,completed
777,172,353,2024-09-16 03:21:26,50,0,50,100,completed
778,3005,342,2024-10-16 09:27:23,25,0,25,0,completed
779,4613,115,2024-11-24 14:27:14,25,0,25,0,completed
780,4676,198,2024-11-14 05:08:24,5,0,5,0,completed
781,2402,53,2025-01-13 21:51:33,10,0,10,0,completed
782,1481,487,2024-09-18 18:52:04,50,0,50,0,completed
783,959,56,2024-12-08 10:45:12,50,50,0,0,completed
784,4950,254,2024-12-10 07:25:10,20,0,20,0,completed
785,1402,23,2024-12-17 20:17:38,100,0,100,300,completed
786,2504,67,2024-11-28 01:03:51,20,0,20,0,completed
787,2188,350,2024-10-07 10:31:40,10,10,0,10,cancelled
788,2221,423,2024-10-28 02:58:42,5,0,5,,completed
789,3996,336,2025-01-20 02:24:51,20,0,20,0,completed
790,1038,381,2024-11-15 05:36:31,10,0,10,0,completed
791,3610,173,2024-12-24 19:34:01,100,0,100,0,completed
792,2942,77,2024-08-31 22:26:01,5,0,5,15,completed
793,895,357,2024-09-02 10:49:26,20,0,20,100,completed
794,1712,246,2025-01-19 21:35:24,20,20,0,200,completed
795,3282,140,2024-12-05 06:15:12,50,0,50,500,completed
796,3184,405,2024-10-10 14:13:01,100,0,100,0,completed
797,4882,456,2024-09-14 21:28:27,20,0,20,40,completed
798,4842,231,2025-01-17 16:26:27,100,0,100,0,completed
799,2216,59,2025-01-04 01:24:08,100,0,100,0,completed
800,1117,107,2024-10-04 07:56:29,10,0,10,0,completed
801,1911,267,2024-12-02 09:10:05,100,0,100,0,completed
802,822,254,2024-12-09 07:44:21,20,20,0,0,completed
803,4348,29,2024-11-28 19:23:37,50,0,50,0,completed
804,609,116,2024-11-25 17:14:27,5,0,5,0,completed
805,4688,23,2024-12-17 23:37:45,100,0,100,0,completed
806,4038,400,2024-11-09 06:08:38,25,25,0,37.5,completed
807,3188,18,2024-10-30 10:01:44,5,0,5,0,completed
808,2249,273,2024-09-26 19:58:19,25,0,25,0,completed
809,4295,35,2024-09-30 02:51:02,10,0,10,0,completed
810,1505,17,2025-01-21 01:19:12,5,0,5,5,cancelled
811,3841,348,2024-11-21 04:08:11,20,0,20,20,cancelled
812,2971,449,2025-01-07 16:04:12,50,0,50,0,completed
813,632,460,2024-09-30 20:06:05,5,0,5,0,completed
814,1319,263,2025-01-02 05:54:10,10,0,10,0,completed
815,4843,154,2024-11-02 02:22:05,25,0,25,0,completed
816,1969,381,2024-11-16 10:10:21,10,10,0,0,completed
817,4427,360,2024-10-23 13:57:49,100,0,100,0,completed
818,1695,51,2025-01-16 09:32:33,5,5,0,,completed
819,4947,32,2024-10-18 19:32:38,10,0,10,10,cancelled
820,3312,200,2025-01-15 14:42:25,10,0,10,10,cancelled
821,454,432,2025-01-10 17:53:37,5,0,5,5,cancelled
822,1167,130,2024-10-22 03:55:50,5,5,0,5,cancelled
823,2758,101,2024-10-25 12:36:26,5,0,5,0,completed
824,421,316,2024-10-06 00:54:56,50,0,50,0,completed
825,4155,186,2024-12-13 18:19:47,10,0,10,10,cancelled
826,2952,49,2024-09-10 14:35:35,20,0,20,0,completed
827,3970,415,2024-10-20 20:12:23,10,0,10,0,completed
828,2907,269,2024-11-04 19:11:50,25,25,0,,completed
829,1195,99,2024-11-29 01:52:48,50,0,50,0,completed
830,4660,456,2024-09-15 04:11:07,20,0,20,0,completed
831,3290,341,2024-09-15 01:59:00,100,0,100,100,cancelled
832,854,210,2024-10-24 01:23:17,5,0,5,0,completed
833,2700,389,2024-09-04 16:59:47,20,0,20,,completed
